GrainID,SchmidFactor,SlipSystem,SlipFamily,TraceAngle_deg,TraceAngle_deg_fin,IsMaxSchmid
2,0.322370246085605,(-1-122)[11-23],Pyramidal II <c+a>,357.067092536612,2.93290746338835,0
2,0.308024392028119,(-1011)[2-1-13],Pyramidal I <c+a>,24.9605216336439,-24.9605216336439,0
2,0.29369918529516,(-110-1)[1-21-3],Pyramidal I <c+a>,96.7454770814589,83.2545229185411,0
2,0.288815174793589,(-12-1-2)[1-21-3],Pyramidal II <c+a>,124.071795931662,55.9282040683383,0
2,0.261001767493546,(-110-1)[2-1-1-3],Pyramidal I <c+a>,96.7454770814589,83.2545229185411,0
2,0.242550686544392,(0001)[1-210],Basal,320.019133701279,39.9808662987212,0
2,0.22553822860711,(0-111)[1-21-3],Pyramidal I <c+a>,330.775795178636,29.2242048213644,0
2,0.218556806973594,(0-111)[11-23],Pyramidal I <c+a>,330.775795178636,29.2242048213644,0
2,0.189762674349876,(0001)[11-20],Basal,320.019133701279,39.9808662987212,0
2,0.134887093841466,(-101-1)[1-210],Pyramidal <a>,40.8546188631825,-40.8546188631825,0
2,0.121862251202043,(-1101)[11-20],Pyramidal <a>,83.8711009557294,-83.8711009557294,0
2,0.0988458133228808,(-1011)[1-210],Pyramidal <a>,24.9605216336439,-24.9605216336439,0
2,0.0610017191250834,(-110-1)[11-20],Pyramidal <a>,96.7454770814589,83.2545229185411,0
2,0.0527880121945164,(0001)[-2110],Basal,320.019133701279,39.9808662987212,0
2,0.0378440941977975,(01-11)[2-1-10],Pyramidal <a>,154.555564543152,25.4444354568484,0
2,0.0347270958584976,(-1100)[11-20],Prismatic,90.9265603377196,89.0734396622804,0
2,0.0205651998219342,(-1010)[1-210],Prismatic,32.5638272073471,-32.5638272073471,0
2,0.0141618960365634,(01-10)[2-1-10],Prismatic,152.387659717802,27.6123402821983,0
2,0.0130248426394234,(0-111)[2-1-10],Pyramidal <a>,330.775795178636,29.2242048213644,0
3,0.488828930497314,(0001)[1-210],Basal,354.836159238179,5.16384076182084,1
3,0.349737668870521,(0-111)[2-1-10],Pyramidal <a>,97.836597157906,82.163402842094,0
3,0.340502074704997,(-110-1)[11-20],Pyramidal <a>,70.7160934994165,-70.7160934994165,0
3,0.299222917079379,(1-21-2)[-12-1-3],Pyramidal II <c+a>,174.333803141848,5.66619685815232,0
3,0.292112728534301,(0-111)[11-23],Pyramidal I <c+a>,97.836597157906,82.163402842094,0
3,0.287601254425956,(-110-1)[2-1-1-3],Pyramidal I <c+a>,70.7160934994165,-70.7160934994165,0
3,0.272113319726562,(-1101)[-12-1-3],Pyramidal I <c+a>,21.5550449392861,-21.5550449392861,0
3,0.265835331190511,(01-11)[-12-1-3],Pyramidal I <c+a>,327.17346483492,32.8265351650797,0
3,0.262566538263775,(01-10)[2-1-10],Prismatic,311.754422600036,48.2455773999635,0
3,0.256350582389723,(-1100)[11-20],Prismatic,36.619316596699,-36.619316596699,0
3,0.248346145841884,(0001)[-2110],Basal,354.836159238179,5.16384076182084,0
3,0.240975776728165,(-101-1)[1-210],Pyramidal <a>,107.625737085753,72.374262914247,0
3,0.240482784655429,(0001)[11-20],Basal,354.836159238179,5.16384076182084,0
3,0.230082081977439,(-1011)[1-210],Pyramidal <a>,61.4432207956738,-61.4432207956738,0
3,0.228602022565108,(-101-1)[-1-123],Pyramidal I <c+a>,107.625737085753,72.374262914247,0
3,0.220996399112665,(-1011)[2-1-13],Pyramidal I <c+a>,61.4432207956738,-61.4432207956738,0
3,0.216808953362441,(-1-122)[11-23],Pyramidal II <c+a>,73.0348877024665,-73.0348877024665,0
3,0.215282125771172,(-211-2)[2-1-1-3],Pyramidal II <c+a>,96.080442436786,83.919557563214,0
3,0.213816060579148,(-1101)[2-1-13],Pyramidal I <c+a>,21.5550449392861,-21.5550449392861,0
3,0.20664931663802,(01-11)[-1-123],Pyramidal I <c+a>,327.17346483492,32.8265351650797,0
3,0.116663502869674,(-12-1-2)[1-21-3],Pyramidal II <c+a>,350.786024139497,9.2139758605033,0
3,0.110419992727557,(01-11)[2-1-10],Pyramidal <a>,327.17346483492,32.8265351650797,0
3,0.108761892142357,(-1101)[11-20],Pyramidal <a>,21.5550449392861,-21.5550449392861,0
3,0.105089371832672,(-110-1)[1-21-3],Pyramidal I <c+a>,70.7160934994165,-70.7160934994165,0
3,0.104650492321357,(0-111)[1-21-3],Pyramidal I <c+a>,97.836597157906,82.163402842094,0
3,0.099437045499578,(-101-1)[2-1-1-3],Pyramidal I <c+a>,107.625737085753,72.374262914247,0
3,0.0976705310718715,(-1011)[11-23],Pyramidal I <c+a>,61.4432207956738,-61.4432207956738,0
3,0.0219009901148709,(-2112)[2-1-13],Pyramidal II <c+a>,41.4655182994984,-41.4655182994984,0
3,0.0209801203771846,(-1010)[1-210],Prismatic,84.4796392204301,-84.4796392204301,0
3,0.0136625240757408,(11-22)[-1-123],Pyramidal II <c+a>,307.500455136836,52.4995448631641,0
6,0.439189060282017,(-101-1)[1-210],Pyramidal <a>,90.254258066177,89.745741933823,1
6,0.438634487167677,(0001)[11-20],Basal,354.604900720047,5.39509927995317,0
6,0.395132819550019,(0-111)[11-23],Pyramidal I <c+a>,332.555326481577,27.444673518423,0
6,0.391572248651756,(-1-122)[11-23],Pyramidal II <c+a>,1.57606395464084,-1.57606395464084,0
6,0.353434582872214,(-1010)[1-210],Prismatic,50.5589770891051,-50.5589770891051,0
6,0.317078232713002,(0-111)[1-21-3],Pyramidal I <c+a>,332.555326481577,27.444673518423,0
6,0.309339403627462,(01-11)[2-1-10],Pyramidal <a>,85.5970575374039,-85.5970575374039,0
6,0.308843215958305,(-1011)[11-23],Pyramidal I <c+a>,29.1921795088232,-29.1921795088232,0
6,0.293567041701057,(-1101)[11-20],Pyramidal <a>,62.442134406883,-62.442134406883,0
6,0.268740719858481,(0001)[1-210],Basal,354.604900720047,5.39509927995317,0
6,0.259601557557394,(01-10)[2-1-10],Prismatic,135.790882871216,44.2091171287842,0
6,0.219805045839235,(-101-1)[2-1-1-3],Pyramidal I <c+a>,90.254258066177,89.745741933823,0
6,0.212244771775096,(-1011)[2-1-13],Pyramidal I <c+a>,29.1921795088232,-29.1921795088232,0
6,0.211806013031174,(-1101)[2-1-13],Pyramidal I <c+a>,62.442134406883,-62.442134406883,0
6,0.180218242178537,(-1011)[1-210],Pyramidal <a>,29.1921795088232,-29.1921795088232,0
6,0.169893767309196,(0001)[-2110],Basal,354.604900720047,5.39509927995317,0
6,0.148349847064691,(01-11)[-12-1-3],Pyramidal I <c+a>,85.5970575374039,-85.5970575374039,0
6,0.145622018580961,(0-111)[2-1-10],Pyramidal <a>,332.555326481577,27.444673518423,0
6,0.144298357321654,(-211-2)[2-1-1-3],Pyramidal II <c+a>,105.092509086898,74.9074909131016,0
6,0.129121161448925,(-110-1)[11-20],Pyramidal <a>,113.06169292439,66.9383070756095,0
6,0.115835327294724,(-12-1-2)[1-21-3],Pyramidal II <c+a>,131.803732902051,48.1962670979493,0
6,0.112804200571946,(1-21-2)[-12-1-3],Pyramidal II <c+a>,248.496199447542,-68.4961994475419,0
6,0.108827278357779,(-110-1)[1-21-3],Pyramidal I <c+a>,113.06169292439,66.9383070756095,0
6,0.0938330253148212,(-1100)[11-20],Prismatic,88.4563870019536,-88.4563870019536,0
6,0.054451690022654,(-1101)[-12-1-3],Pyramidal I <c+a>,62.442134406883,-62.442134406883,0
