GrainID,SchmidFactor,SlipSystem,SlipFamily,TraceAngle_deg,TraceAngle_deg_fin,IsMaxSchmid
7,0.126246671862044,(0001)[-2110],Basal,188.379503687606,-8.37950368760565,0
7,0.11529816330692,(0001)[1-210],Basal,188.379503687606,-8.37950368760565,0
7,0.104280850281984,(0-111)[2-1-10],Pyramidal <a>,173.03907677203,6.96092322797003,0
7,0.0908919984152483,(0-111)[1-21-3],Pyramidal I <c+a>,173.03907677203,6.96092322797003,0
7,0.076450361919484,(-1100)[11-20],Prismatic,278.973009067788,81.0269909322116,0
7,0.0512229980195282,(-1101)[11-20],Pyramidal <a>,222.759029814477,-42.7590298144772,0
7,0.0484293467315177,(01-11)[-1-123],Pyramidal I <c+a>,208.643119665411,-28.6431196654108,0
7,0.0329419461995484,(-110-1)[11-20],Pyramidal <a>,334.374850058042,25.6251499419583,0
7,0.0261793941529263,(-101-1)[-1-123],Pyramidal I <c+a>,345.395418750945,14.6045812490546,0
7,0.0115718926440593,(11-22)[-1-123],Pyramidal II <c+a>,186.712141287036,-6.71214128703565,0
7,0.010948508555124,(0001)[11-20],Basal,188.379503687606,-8.37950368760565,0
7,0.00177820531470109,(-1011)[11-23],Pyramidal I <c+a>,206.109960524084,-26.1099605240835,0
7,0.000667375543982755,(-1-122)[11-23],Pyramidal II <c+a>,189.62753858368,-9.62753858367961,0
7,0.000495003451144993,(0-111)[11-23],Pyramidal I <c+a>,173.03907677203,6.96092322797003,0
8,0.463654395426217,(-1010)[1-210],Prismatic,252.619276153109,-72.6192761531093,1
8,0.456584344502232,(-1101)[2-1-13],Pyramidal I <c+a>,219.717708009031,-39.7177080090306,0
8,0.414199817130996,(-1101)[-12-1-3],Pyramidal I <c+a>,219.717708009031,-39.7177080090306,0
8,0.391600063026681,(-110-1)[2-1-1-3],Pyramidal I <c+a>,330.98816780099,29.0118321990101,0
8,0.385211693611462,(01-10)[2-1-10],Prismatic,303.194933813347,56.805066186653,0
8,0.384339322185931,(-2112)[2-1-13],Pyramidal II <c+a>,211.347320132968,-31.3473201329677,0
8,0.35899072105554,(-110-1)[1-21-3],Pyramidal I <c+a>,330.98816780099,29.0118321990101,0
8,0.322408044367262,(1-21-2)[-12-1-3],Pyramidal II <c+a>,33.6315923324439,-33.6315923324439,0
8,0.313618662750735,(-1011)[1-210],Pyramidal <a>,203.054544247766,-23.0545442477659,0
8,0.3063837099812,(-211-2)[2-1-1-3],Pyramidal II <c+a>,335.375300483573,24.6246995164274,0
8,0.282407275603669,(-1011)[2-1-13],Pyramidal I <c+a>,203.054544247766,-23.0545442477659,0
8,0.276067748835849,(01-11)[2-1-10],Pyramidal <a>,205.394530524125,-25.3945305241249,0
8,0.251305164710053,(-12-1-2)[1-21-3],Pyramidal II <c+a>,340.547784153169,19.4522158468311,0
8,0.205712924784276,(01-11)[-12-1-3],Pyramidal I <c+a>,205.394530524125,-25.3945305241249,0
8,0.197501757014337,(-101-1)[2-1-1-3],Pyramidal I <c+a>,341.168725418852,18.831274581148,0
8,0.196822953851107,(-101-1)[1-210],Pyramidal <a>,341.168725418852,18.831274581148,0
8,0.148015537251013,(0-111)[2-1-10],Pyramidal <a>,170.223086217512,9.77691378248829,0
8,0.124208369148976,(0-111)[1-21-3],Pyramidal I <c+a>,170.223086217512,9.77691378248829,0
8,0.0784427018147557,(-1100)[11-20],Prismatic,275.937408582076,84.0625914179242,0
8,0.0766903757970244,(0001)[-2110],Basal,185.079633066441,-5.07963306644098,0
8,0.0699488645774628,(0001)[1-210],Basal,185.079633066441,-5.07963306644098,0
8,0.0488074166000938,(-1101)[11-20],Pyramidal <a>,219.717708009031,-39.7177080090305,0
8,0.0375509139148854,(-110-1)[11-20],Pyramidal <a>,330.98816780099,29.0118321990101,0
8,0.034025251745765,(01-11)[-1-123],Pyramidal I <c+a>,205.394530524125,-25.3945305241249,0
8,0.0265800312622364,(-101-1)[-1-123],Pyramidal I <c+a>,341.168725418852,18.831274581148,0
8,0.0100597571024863,(-1011)[11-23],Pyramidal I <c+a>,203.054544247766,-23.0545442477659,0
8,0.00674151121956159,(0001)[11-20],Basal,185.079633066441,-5.07963306644098,0
8,0.00432882923188918,(0-111)[11-23],Pyramidal I <c+a>,170.223086217512,9.77691378248829,0
8,0.0038721562143751,(11-22)[-1-123],Pyramidal II <c+a>,182.84286314784,-2.84286314783984,0
8,0.00298057633314721,(-1-122)[11-23],Pyramidal II <c+a>,186.699698668387,-6.69969866838662,0
9,0.439708725126795,(-1101)[2-1-13],Pyramidal I <c+a>,217.646034127026,-37.6460341270258,1
9,0.439054264656072,(-1010)[1-210],Prismatic,267.50095531233,-87.5009553123304,0
9,0.430542563051059,(-1101)[-12-1-3],Pyramidal I <c+a>,217.646034127026,-37.6460341270258,0
9,0.421742546859623,(01-10)[2-1-10],Prismatic,281.228666777632,78.7713332223684,0
9,0.387441178622682,(-110-1)[2-1-1-3],Pyramidal I <c+a>,330.726195242995,29.2738047570047,0
9,0.38005675444267,(-110-1)[1-21-3],Pyramidal I <c+a>,330.726195242995,29.2738047570047,0
9,0.357509629511599,(-2112)[2-1-13],Pyramidal II <c+a>,210.260556610195,-30.2605566101953,0
9,0.343973503971552,(1-21-2)[-12-1-3],Pyramidal II <c+a>,30.8428520820711,-30.8428520820711,0
9,0.293496752640041,(-1011)[1-210],Pyramidal <a>,202.158982332702,-22.1589823327022,0
9,0.293170025456101,(-211-2)[2-1-1-3],Pyramidal II <c+a>,337.190906201218,22.8090937987821,0
9,0.284993303630244,(01-11)[2-1-10],Pyramidal <a>,202.788186483542,-22.7881864835416,0
9,0.280882957889835,(-12-1-2)[1-21-3],Pyramidal II <c+a>,338.42139343913,21.5786065608696,0
9,0.247695880817811,(-1011)[2-1-13],Pyramidal I <c+a>,202.158982332702,-22.1589823327022,0
9,0.23083534521946,(01-11)[-12-1-3],Pyramidal I <c+a>,202.788186483542,-22.7881864835416,0
9,0.189862341628789,(-101-1)[1-210],Pyramidal <a>,344.811382509164,15.188617490836,0
9,0.179307152770932,(0-111)[2-1-10],Pyramidal <a>,166.899031073343,13.1009689266569,0
9,0.176253919880623,(-101-1)[2-1-1-3],Pyramidal I <c+a>,344.811382509164,15.188617490836,0
9,0.160013282967477,(0-111)[1-21-3],Pyramidal I <c+a>,166.899031073343,13.1009689266569,0
9,0.0632953583981793,(0001)[-2110],Basal,184.171193769858,-4.17119376985838,0
9,0.0620665729048395,(0001)[1-210],Basal,184.171193769858,-4.17119376985838,0
9,0.0174634666064097,(-1100)[11-20],Prismatic,274.220277225996,85.7797227740042,0
9,0.0166538135964529,(01-11)[-1-123],Pyramidal I <c+a>,202.788186483542,-22.7881864835416,0
9,0.0113768135697569,(-101-1)[-1-123],Pyramidal I <c+a>,344.811382509164,15.188617490836,0
9,0.0106494778721095,(-1101)[11-20],Pyramidal <a>,217.646034127026,-37.6460341270258,0
9,0.00857622173083229,(-110-1)[11-20],Pyramidal <a>,330.726195242995,29.2738047570047,0
9,0.00717786018274917,(-1011)[11-23],Pyramidal I <c+a>,202.158982332702,-22.1589823327022,0
9,0.00430243076865022,(0-111)[11-23],Pyramidal I <c+a>,166.899031073343,13.1009689266569,0
9,0.00274449473885082,(11-22)[-1-123],Pyramidal II <c+a>,183.749994904248,-3.7499949042485,0
9,0.00149547107428622,(-1-122)[11-23],Pyramidal II <c+a>,184.560186643754,-4.56018664375353,0
9,0.00124167158559926,(0001)[11-20],Basal,184.171193769858,-4.17119376985838,0
10,0.439740717347496,(-1101)[2-1-13],Pyramidal I <c+a>,217.927354674837,-37.9273546748375,1
